UT,noun_phrase,n
WOS:000501488900067,larger improvement,1
WOS:000501488900067,lexical neural translation model,1
WOS:000501488900067,limited training data resource,1
WOS:000501488900067,m word,1
WOS:000501488900067,machine translation output,1
WOS:000501488900067,map relative improvement,1
WOS:000501488900067,model,1
WOS:000501488900067,monolingual retrieval,1
WOS:000501488900067,multiple transcription alternative,1
WOS:000501488900067,network lexical translation,1
WOS:000501488900067,neural network model,2
WOS:000501488900067,neural network translation model,1
WOS:000501488900067,occurrence,1
WOS:000501488900067,output,1
WOS:000501488900067,parallel data,1
WOS:000501488900067,parallel training data,1
WOS:000501488900067,probability,1
WOS:000501488900067,query,1
WOS:000501488900067,query term,1
WOS:000501488900067,relevance model,1
WOS:000501488900067,result,1
WOS:000501488900067,retrieval,1
WOS:000501488900067,short english query,1
WOS:000501488900067,somali,1
WOS:000501488900067,source document,1
WOS:000501488900067,source word context,1
WOS:000501488900067,speech,1
WOS:000501488900067,speech document,1
WOS:000501488900067,swahili,2
WOS:000501488900067,system,1
WOS:000501488900067,tagalog,2
WOS:000501488900067,target word pair,1
WOS:000501488900067,task,1
WOS:000501488900067,text,2
WOS:000501488900067,training,2
WOS:000501488900067,translation,2
WOS:000501488900067,translation model,1
WOS:000501488900067,unseen source,1
WOS:000501488900067,unsupervised model,1
WOS:000501488900067,vocabulary word,1
WOS:000501488900067,word translation,1
WOS:000501488900067,word translation probability,1
WOS:000501488900158,available gpu memory,1
WOS:000501488900158,challenge,1
WOS:000501488900158,comparison,1
WOS:000501488900158,concession,1
WOS:000501488900158,constraint,1
WOS:000501488900158,different level,1
WOS:000501488900158,document,1
WOS:000501488900158,effect,2
WOS:000501488900158,efficiency demand,1
WOS:000501488900158,experiment,2
WOS:000501488900158,extensive tuning,1
WOS:000501488900158,fasttext,1
WOS:000501488900158,frequency term,4
WOS:000501488900158,full vocabulary,1
WOS:000501488900158,great extent,1
WOS:000501488900158,important role,1
WOS:000501488900158,improvement,1
WOS:000501488900158,information retrieval model,1
WOS:000501488900158,ir model,2
WOS:000501488900158,larger vocabulary,1
WOS:000501488900158,model,1
WOS:000501488900158,neural ir framework struggle,1
WOS:000501488900158,neural ir model,4
WOS:000501488900158,neural model,1
WOS:000501488900158,number,1
WOS:000501488900158,observe word,1
WOS:000501488900158,overall performance,1
WOS:000501488900158,paper,1
WOS:000501488900158,particular fasttext,1
WOS:000501488900158,performance,2
WOS:000501488900158,performance gap,1
WOS:000501488900158,querie,1
WOS:000501488900158,recent neural ir model,1
WOS:000501488900158,related parameter,1
WOS:000501488900158,respective word embedding,1
WOS:000501488900158,robustness,1
WOS:000501488900158,scale passage retrieval collection,1
WOS:000501488900158,significant benefit,1
WOS:000501488900158,slight improvement,1
WOS:000501488900158,subword,1
WOS:000501488900158,term,1
WOS:000501488900158,token embedding model,1
WOS:000501488900158,various vocabulary,1
WOS:000501488900158,vocabulary,1
WOS:000502066600019,absorption coefficient,1
WOS:000502066600019,absorption measurement,1
WOS:000502066600019,analyte mass fraction,1
WOS:000502066600019,analytical technique,1
WOS:000502066600019,aspartame,1
WOS:000502066600019,assumption,1
WOS:000502066600019,case,1
WOS:000502066600019,complex optical constant,1
WOS:000502066600019,contact,1
WOS:000502066600019,crystal morphology,1
WOS:000502066600019,density,1
WOS:000502066600019,diameter,1
WOS:000502066600019,different species,1
WOS:000502066600019,emittance spectroscopy,1
WOS:000502066600019,first approximation,1
WOS:000502066600019,granule,1
WOS:000502066600019,k value,1
WOS:000502066600019,kbr pellet reflectance,1
WOS:000502066600019,layer thickness,1
WOS:000502066600019,light,2
WOS:000502066600019,many parameter,1
WOS:000502066600019,mass,1
WOS:000502066600019,method,2
WOS:000502066600019,methods,1
WOS:000502066600019,most organic chemical,1
WOS:000502066600019,optical constant,1
WOS:000502066600019,order,1
WOS:000502066600019,p pi nu,1
WOS:000502066600019,paper,1
WOS:000502066600019,pellet,3
WOS:000502066600019,pellet mass ratio,1
WOS:000502066600019,powder particle size,1
WOS:000502066600019,quantitative absorption coefficient k,1
WOS:000502066600019,quantitative absorption measurement,1
WOS:000502066600019,quantitative value,1
WOS:000502066600019,reflectance spectra,1
WOS:000502066600019,related optical constant,1
WOS:000502066600019,relation,1
WOS:000502066600019,remote sensing,1
WOS:000502066600019,requisite experimental detail,1
WOS:000502066600019,result,1
WOS:000502066600019,same material,1
WOS:000502066600019,scalar refractive index and,1
WOS:000502066600019,shortest wavelength,1
WOS:000502066600019,simple kbr,1
WOS:000502066600019,solid,1
WOS:000502066600019,spectral distribution,1
WOS:000502066600019,standoff,1
WOS:000502066600019,such phenomena,1
WOS:000502066600019,theoretical method,1
WOS:000502066600019,utility,1
WOS:000502066600019,value,1
WOS:000502066600019,wavelength,1
WOS:000502066600020,accurate optical constant,1
WOS:000502066600020,liquid,1
WOS:000502066600020,method,1
WOS:000502066600020,mu m,1
WOS:000502070000005,active imaging testbed,1
WOS:000502070000005,analysis,1
WOS:000502070000005,biometric authentication system,3
WOS:000502070000005,blood flow,2
WOS:000502070000005,complex fluid flow scene,1
WOS:000502070000005,demonstration,1
WOS:000502070000005,dermal micro-vasculature,1
WOS:000502070000005,design,1
WOS:000502070000005,detection,1
WOS:000502070000005,diagnosis,1
WOS:000502070000005,diffuse tissue,1
WOS:000502070000005,experimental testbed,1
WOS:000502070000005,first testbed configuration,1
WOS:000502070000005,fluid flow rate,1
WOS:000502070000005,focal plane array,1
WOS:000502070000005,function,3
WOS:000502070000005,identification,1
WOS:000502070000005,important sensing modality,1
WOS:000502070000005,laboratory phantom model,1
WOS:000502070000005,laser,1
WOS:000502070000005,lsci,2
WOS:000502070000005,measurement result,1
WOS:000502070000005,modality,1
WOS:000502070000005,objective configuration,1
WOS:000502070000005,objective lsci,1
WOS:000502070000005,objective lsci setup,1
WOS:000502070000005,optimization,1
WOS:000502070000005,optimized lsci,1
WOS:000502070000005,parameter,2
WOS:000502070000005,performance,2
WOS:000502070000005,presentation attack,1
WOS:000502070000005,presentation attack detection,2
WOS:000502070000005,qualitative tool,1
WOS:000502070000005,quantitative characterization,2
WOS:000502070000005,quantitative laser speckle contrast,1
WOS:000502070000005,quantitative measurement,1
WOS:000502070000005,second testbed configuration,1
WOS:000502070000005,speckle contrast,3
WOS:000502070000005,speckle size,1
WOS:000502070000005,system parameter,1
WOS:000502070000005,target,1
WOS:000502070000005,tissue health,1
WOS:000502070000005,unfocused light,1
WOS:000502273500004,artificial atom,1
WOS:000502273500004,interaction,1
WOS:000502273500004,virtual transitions,1
WOS:000502730600017,algorithm,1
WOS:000502730600017,alternating,1
WOS:000502730600017,alternativeness,1
WOS:000502730600017,analysis,1
WOS:000502730600017,application,1
WOS:000502730600017,application role discovery,1
WOS:000502730600017,area,1
WOS:000502730600017,broker,1
WOS:000502730600017,common role,1
WOS:000502730600017,community discovery,1
WOS:000502730600017,complex graph,1
WOS:000502730600017,contrast,1
WOS:000502730600017,convex constraint,1
WOS:000502730600017,diversity,1
WOS:000502730600017,framework,1
WOS:000502730600017,function,1
WOS:000502730600017,glrd,1
WOS:000502730600017,graph,2
WOS:000502730600017,group,2
WOS:000502730600017,intuitive way,1
WOS:000502730600017,node,2
WOS:000502730600017,number,1
WOS:000502730600017,periphery node,1
WOS:000502730600017,reason,1
WOS:000502730600017,role,1
WOS:000502730600017,role discovery,2
WOS:000502730600017,role discovery problem,1
WOS:000502730600017,similar topological structure,1
WOS:000502730600017,sparsity,1
WOS:000502730600017,square framework,1
WOS:000502730600017,supervision,2
WOS:000502730600017,useful supervision,1
WOS:000502730600017,usefulness,1
WOS:000502730600017,various data set,1
WOS:000502730600017,work,1
WOS:000502730600178,-supervised system,1
WOS:000502730600178,benefit,1
WOS:000502730600178,billion,1
WOS:000502730600178,civil unrest,2
WOS:000502730600178,country,1
WOS:000502730600178,crime,2
WOS:000502730600178,daily observation,1
WOS:000502730600178,data,1
WOS:000502730600178,data mining algorithm,1
WOS:000502730600178,detailed information,1
WOS:000502730600178,disease outbreak,1
WOS:000502730600178,dynamic,1
WOS:000502730600178,event,2
WOS:000502730600178,example event,1
WOS:000502730600178,explosive growth,1
WOS:000502730600178,fast spatial scan statistic,1
WOS:000502730600178,financial analysis,1
WOS:000502730600178,global user,1
WOS:000502730600178,homeland security,1
WOS:000502730600178,interest event detection,1
WOS:000502730600178,label propagation,1
WOS:000502730600178,language,1
WOS:000502730600178,latin,1
WOS:000502730600178,location,1
WOS:000502730600178,microblog,1
WOS:000502730600178,mini-clustering,1
WOS:000502730600178,model,1
WOS:000502730600178,music,1
WOS:000502730600178,paper present,1
WOS:000502730600178,public health,1
WOS:000502730600178,public interest,1
WOS:000502730600178,sport,1
WOS:000502730600178,system,2
WOS:000502730600178,text classifier,1
WOS:000502730600178,thought,1
WOS:000502730600178,transfer learning,1
WOS:000502730600178,twitter,3
WOS:000502730600178,twitter data,1
WOS:000502730600178,twitter social microblog,1
WOS:000502730600178,type,1
WOS:000502730600178,usage,1
WOS:000502730600178,user,1
WOS:000502730600178,weibo,1
WOS:000502733200052,capture,1
WOS:000502733200052,cyberattack,1
WOS:000502733200052,non-stationary feature,1
WOS:000502733200052,time lag,1
WOS:000502951600001,advance,1
WOS:000502951600001,approach,1
WOS:000502951600001,behavioral data,1
WOS:000502951600001,california,1
WOS:000502951600001,comprehensive understanding,2
WOS:000502951600001,construct,3
WOS:000502951600001,data collection,2
WOS:000502951600001,dynamic health care set,1
WOS:000502951600001,efficient way,1
WOS:000502951600001,environmental sensors,2
WOS:000502951600001,example,2
WOS:000502951600001,excitement,1
WOS:000502951600001,health care,1
WOS:000502951600001,health care organization,1
WOS:000502951600001,health care set,1
WOS:000502951600001,hospital,1
WOS:000502951600001,hospital employee,1
WOS:000502951600001,interest,2
WOS:000502951600001,key stakeholder,1
WOS:000502951600001,knowledge,1
WOS:000502951600001,large hospital,1
WOS:000502951600001,lesson,1
WOS:000502951600001,light,1
WOS:000502951600001,logistical constraint,1
WOS:000502951600001,longitudinal sensor data,1
WOS:000502951600001,longitudinal study,1
WOS:000502951600001,monitor,1
WOS:000502951600001,naturalistic setting,1
WOS:000502951600001,new technology,1
WOS:000502951600001,novel,1
WOS:000502951600001,pilot test sensors,1
WOS:000502951600001,potential participant,1
WOS:000502951600001,privacy,1
WOS:000502951600001,recommendation,3
WOS:000502951600001,recruitment,1
WOS:000502951600001,research,2
WOS:000502951600001,researcher,1
WOS:000502951600001,researchers,1
WOS:000502951600001,scale,1
WOS:000502951600001,sensor,5
WOS:000502951600001,sensor data,1
WOS:000502951600001,sensor issue,1
WOS:000502951600001,software,1
WOS:000502951600001,study,4
WOS:000502951600001,such longitudinal,1
WOS:000502951600001,technology,1
WOS:000502951600001,technology allow researchers,1
WOS:000502951600001,traditional method,1
WOS:000502951600001,trust,1
WOS:000502951600001,wearable sensors,1
WOS:000502996200002,analog error,1
WOS:000502996200002,doom,1
WOS:000502996200002,quantum annealing,1
WOS:000502997000001,energy derivative,1
WOS:000502997000001,quantum chemistry,1
WOS:000502997000001,quantum computer,1
WOS:000503261500241,array,1
WOS:000503261500241,back microstrip,1
WOS:000503261500241,ball,1
WOS:000503261500241,better impedance match,1
WOS:000503261500241,bond approaches,1
WOS:000503261500241,bump bonding,1
WOS:000503261500241,case study,1
WOS:000503261500241,characterization,1
WOS:000503261500241,chip,1
WOS:000503261500241,chip configuration,1
WOS:000503261500241,chip interconnect,1
WOS:000503261500241,chip interconnection,1
WOS:000503261500241,chip process,1
WOS:000503261500241,chip structure,1
WOS:000503261500241,chip technology,1
WOS:000503261500241,circuit,1
WOS:000503261500241,coaxial configuration,1
WOS:000503261500241,compelling option,1
WOS:000503261500241,contact,1
WOS:000503261500241,coplanar waveguide,1
WOS:000503261500241,density,1
WOS:000503261500241,diameter bump,1
WOS:000503261500241,energy,1
WOS:000503261500241,example,1
WOS:000503261500241,excellent impedance match,1
WOS:000503261500241,fabrication,1
WOS:000503261500241,fine pitch,1
WOS:000503261500241,fine pitch flip,1
WOS:000503261500241,finer pitch interconnection,1
WOS:000503261500241,flip,3
WOS:000503261500241,flow,1
WOS:000503261500241,future technology,1
WOS:000503261500241,gcpw,1
WOS:000503261500241,gold,3
WOS:000503261500241,ground bump,1
WOS:000503261500241,heterogeneous integration,2
WOS:000503261500241,indium microbump,1
WOS:000503261500241,indium microbump technology,1
WOS:000503261500241,inductance,1
WOS:000503261500241,initial electrical performance,1
WOS:000503261500241,integration,1
WOS:000503261500241,integration process,1
WOS:000503261500241,interconnect,1
WOS:000503261500241,interconnect scheme,1
WOS:000503261500241,josephson junction,1
WOS:000503261500241,jumper flip,1
WOS:000503261500241,large s-mcm fabrication,1
WOS:000503261500241,laser direct writing,1
WOS:000503261500241,level heteroueneous inteuration,1
WOS:000503261500241,low insertion loss,1
WOS:000503261500241,microbump,4
WOS:000503261500241,microbump fabrication,1
WOS:000503261500241,microbump option,1
WOS:000503261500241,microbump spreading,1
WOS:000503261500241,microelectronic packaging,1
WOS:000503261500241,microstrip,1
WOS:000503261500241,mm silicon wafer,1
WOS:000503261500241,mu m,4
WOS:000503261500241,mu m pitch,1
WOS:000503261500241,multi-chip module,3
WOS:000503261500241,multi-gigahertz frequency,1
WOS:000503261500241,niobium line,1
WOS:000503261500241,non-contact photolithography,1
WOS:000503261500241,paper,2
WOS:000503261500241,perfect performance,1
WOS:000503261500241,performance,1
WOS:000503261500241,performance computing today,1
WOS:000503261500241,pitch,1
WOS:000503261500241,pitch assembly process,1
WOS:000503261500241,pitch flip,1
